Samples	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS91	SBS92	SBS93	SBS94	SBS95
PD11341a	0.13832370689715337	0.11664329058951695	0.028473689058698588	0.0	0.4082926514736398	0.0	0.0	0.0	0.0	0.0	0.1656728052959526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06276049408590337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02253993212814407	0.0	0.0	0.0	0.0	0.008387547663936507	0.0	0.0	0.0	0.0	0.0	0.04049110866747896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008414774139575896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11342a	0.10400902367437233	0.20291111577986187	0.0287938209049498	0.0	0.4285376483893161	0.0	0.0	0.0	0.0	0.0	0.09335288778986589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11917283759342934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023222665868204602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11343a	0.1185216286940868	0.017319349683078984	0.16788250128759463	0.0	0.24900250402897012	0.04256958177337137	0.0	0.0	0.0	0.0	0.06279906778836647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012487760841296556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009415915289740354	0.0	0.0	0.0	0.0	0.0	0.05155624924893802	0.013300166983082801	0.0	0.0	0.2551452743814739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11344a	0.015564548583647772	0.41008980141648815	0.0	0.0	0.06720547124066406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5071401787592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11345a	0.03395318360645092	0.34355250287740047	0.0	0.0	0.26260244514110515	0.0	0.0	0.0	0.0	0.0	0.031000857873047127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2503731481878501	0.0	0.0	0.0	0.0	0.0	0.0785178623141462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11346a	0.1171610853189707	0.1348316252575475	0.0	0.0	0.2544870061045812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09228740709192697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007903687038643525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3829535595423298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010375629646000398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11347a	0.127859913757877	0.1321935782118325	0.02255625620836622	0.0	0.3510450182271256	0.0	0.0	0.0	0.0	0.0	0.029967874843092445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07120848723352771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05344060446155859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21172826705662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11348a	0.165479892432807	0.0	0.0	0.0	0.15527673254692753	0.0	0.0	0.0	0.0	0.0	0.062356679067157854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041754589613312694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017868702616378525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016231004314019647	0.0	0.0	0.0	0.5410323994093967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11349a	0.08620057118058946	0.11405873130968268	0.09533419123045113	0.0	0.1818303744470289	0.0	0.0	0.0	0.0	0.0	0.0594736795962283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10523586309630321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35786658913971636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11352a	0.15824628117829145	0.11595586016463133	0.0	0.0	0.40417969064750886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052630805455518424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26898736255404987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11355a	0.12638463299096714	0.0	0.0	0.0	0.3544899394915291	0.0	0.0	0.0	0.0	0.0	0.053473590696595415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17634470965943647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03559094363712782	0.0	0.0	0.0	0.2537161835243441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11357a	0.15839987396195063	0.0	0.0	0.0	0.5841236804251583	0.0	0.0	0.0	0.0	0.0	0.160504144937396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05621613000429562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04075617067119938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11358a	0.07170522303217787	0.2612275743858563	0.0	0.0	0.35039796523878025	0.054413622954483466	0.0	0.0	0.0	0.0	0.08899665240725678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048222531894633366	0.0	0.010324725389036567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011304536139761432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10340716855801389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11359a	0.1593841664858509	0.007441143088709039	0.0	0.0	0.28299747265621056	0.0	0.0	0.0	0.0	0.0	0.04526260429257509	0.0	0.0	0.0	0.0	0.0	0.0	0.008988082475619458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4828591576043561	0.0	0.013067373396678999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD11360a	0.15714938945628268	0.006411374688146354	0.0	0.0	0.6092817498194317	0.017473946801231106	0.0	0.009299538273508223	0.0	0.0	0.09595727429789269	0.0	0.0	0.0	0.0	0.0	0.0	0.008376162297502718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019541203903501468	0.0	0.0	0.05528633554888425	0.0	0.021223024913618573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
